cluster_id	protein_count	taxon_count	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0003106	23	23	GO:0005524;GO:0016301	ATP binding ;kinase activity 	IPR006083	Domain Phosphoribulokinase/uridine kinase	PF00485;PF14681	Phosphoribulokinase / Uridine kinase family;Uracil phosphoribosyltransferase
OG0003107	23	23	None	None	IPR008313	Family Metal-independent alpha-mannosidase	PF06824	Metal-independent alpha-mannosidase (GH125)
OG0003108	23	23	GO:0005634;GO:0006260;GO:0043625	nucleus ;DNA replication ;delta DNA polymerase complex 	IPR019038	Family DNA polymerase delta subunit 3	PF09507	DNA polymerase subunit Cdc27
OG0003109	23	23	None	None	None	None	PF13923	Zinc finger, C3HC4 type (RING finger)
OG0003110	23	23	GO:0016491	oxidoreductase activity 	IPR003819	Domain TauD/TfdA-like domain	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0003111	23	23	None	None	IPR024420	Family TRAPP III complex, Trs85	PF12739	ER-Golgi trafficking TRAPP I complex 85 kDa subunit
OG0003112	23	23	GO:0008270	zinc ion binding 	None	None	None	None
OG0003113	23	23	GO:0007034	vacuolar transport 	IPR005024	Family Snf7 family	PF03357	Snf7
OG0003114	23	23	GO:0016791	phosphatase activity 	IPR002013	Domain SAC domain	PF02383	SacI homology domain
OG0003115	23	23	None	None	IPR018870	Family Tti2 family	PF10521	Tti2 family 
OG0003116	23	23	GO:0005085;GO:0032012	guanyl-nucleotide exchange factor activity ;regulation of ARF protein signal transduction 	IPR032691;IPR000904	Domain Mon2/Sec7/BIG1-like, HUS domain;Domain Sec7 domain	PF12783;PF01369	Mon2/Sec7/BIG1-like, HUS domain;Sec7 domain
OG0003117	23	23	GO:0003723	RNA binding 	IPR000504	Domain RNA recognition motif domain	PF00076	RNA recognition motif
OG0003118	23	23	GO:0046961	proton-transporting ATPase activity, rotational mechanism 	IPR002699	Family ATPase, V1 complex, subunit D	PF01813	ATP synthase subunit D 
OG0003119	23	23	None	None	None	None	None	None
OG0003120	23	23	None	None	None	None	None	None
OG0003121	23	23	GO:0003723;GO:0006396;GO:0016779	RNA binding ;RNA processing ;nucleotidyltransferase activity 	IPR032828;IPR002646	Domain tRNA nucleotidyltransferase/poly(A) polymerase, RNA and SrmB- binding domain;Domain Poly A polymerase, head domain	PF12627;PF01743	Probable RNA and SrmB- binding site of polymerase A;Poly A polymerase head domain
OG0003122	23	23	None	None	None	None	PF13920	Zinc finger, C3HC4 type (RING finger)
OG0003123	23	23	GO:0000213;GO:0006388	tRNA-intron endonuclease activity ;tRNA splicing, via endonucleolytic cleavage and ligation 	IPR006677	Domain tRNA intron endonuclease, catalytic domain-like	PF01974	tRNA intron endonuclease, catalytic C-terminal domain
OG0003124	23	23	GO:0002098;GO:0033588	tRNA wobble uridine modification ;elongator holoenzyme complex 	IPR008728	Family Elongator complex protein 4	PF05625	PAXNEB protein
OG0003125	23	23	GO:0003899;GO:0006351	DNA-directed 5'-3' RNA polymerase activity ;DNA-templated transcription 	IPR005570	Family DNA-directed RNA polymerases I, II, and III subunit RPABC3	PF03870	RNA polymerase Rpb8
OG0003126	23	23	None	None	IPR000086;IPR031804	Domain NUDIX hydrolase domain;Domain Domain of unknown function DUF4743	PF00293;PF15916	NUDIX domain;Domain of unknown function (DUF4743)
OG0003127	23	23	None	None	IPR008493	Domain Hikeshi-like, N-terminal domain	PF05603	Hikeshi-like, N-terminal domain
OG0003128	23	23	GO:0016787	hydrolase activity 	IPR000407	Family Nucleoside phosphatase GDA1/CD39	PF01150	GDA1/CD39 (nucleoside phosphatase) family
OG0003129	23	23	None	None	IPR018955;IPR003594	Domain Branched-chain alpha-ketoacid dehydrogenase kinase/Pyruvate dehydrogenase kinase, N-terminal;Domain Histidine kinase/HSP90-like ATPase domain	PF10436;PF02518	Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
OG0003130	23	23	GO:0003774;GO:0005524;GO:0016459	cytoskeletal motor activity ;ATP binding ;myosin complex 	IPR014876;IPR001199;IPR001609	Domain DEK, C-terminal;Domain Cytochrome b5-like heme/steroid binding domain;Domain Myosin head, motor domain	PF03142;PF08766;PF00173;PF00063	Chitin synthase;DEK C terminal domain;Cytochrome b5-like Heme/Steroid binding domain;Myosin head (motor domain)
OG0003131	23	23	GO:0003774;GO:0005524;GO:0016459	cytoskeletal motor activity ;ATP binding ;myosin complex 	IPR001609;IPR014876;IPR001199	Domain Myosin head, motor domain;Domain DEK, C-terminal;Domain Cytochrome b5-like heme/steroid binding domain	PF00063;PF08766;PF03142;PF00173	Myosin head (motor domain);DEK C terminal domain;Chitin synthase;Cytochrome b5-like Heme/Steroid binding domain
OG0003132	23	23	None	None	IPR000594;IPR019572;IPR032420;IPR018965;IPR032418	Domain THIF-type NAD/FAD binding fold;Domain Ubiquitin-activating enzyme, SCCH domain;Domain Ubiquitin-activating enzyme E1, four-helix bundle;Domain Ubiquitin-activating enzyme E1, C-terminal;Domain Ubiquitin-activating enzyme E1, FCCH domain	PF00899;PF10585;PF16191;PF09358;PF16190	ThiF family;Ubiquitin-activating enzyme, SCCH domain;Ubiquitin-activating enzyme E1 four-helix bundle;Ubiquitin fold domain;Ubiquitin-activating enzyme E1 FCCH domain
OG0003133	23	23	None	None	None	None	None	None
OG0003134	23	23	None	None	IPR021460	Family Protein of unknown function DUF3112	PF11309	Protein of unknown function (DUF3112)
OG0003135	23	23	GO:0016787	hydrolase activity 	IPR004843	Domain Calcineurin-like phosphoesterase domain, ApaH type	PF00149	Calcineurin-like phosphoesterase
OG0003136	23	23	None	None	IPR032403	Domain Exocyst component Exo84, C-terminal	PF08700;PF16528	Vps51/EXO84/COG1 N-terminal;Exocyst component 84 C-terminal
OG0003137	23	23	GO:0005742;GO:0006605;GO:0006886	mitochondrial outer membrane translocase complex ;protein targeting ;intracellular protein transport 	IPR002056	Family Protein import receptor MAS20	PF02064	MAS20 protein import receptor
OG0003138	23	23	GO:0003824;GO:0051536;GO:0010181	catalytic activity ;iron-sulfur cluster binding ;FMN binding 	IPR007197;IPR013917;IPR008254	Domain Radical SAM;Domain tRNA wybutosine-synthesis;Domain Flavodoxin/nitric oxide synthase	PF04055;PF08608;PF00258	Radical SAM superfamily;Wyosine base formation;Flavodoxin
OG0003139	23	23	GO:0003676;GO:0005524	nucleic acid binding ;ATP binding 	IPR025313;IPR011545;IPR001650	Domain ATP-dependent rRNA helicase SPB4-like, C-terminal extension;Domain DEAD/DEAH box helicase domain;Domain Helicase, C-terminal domain-like	PF13959;PF00270;PF00271	Domain of unknown function (DUF4217);DEAD/DEAH box helicase;Helicase conserved C-terminal domain
OG0003140	23	23	GO:0005515	protein binding 	IPR001214	Domain SET domain	PF00856	SET domain
OG0003141	23	23	GO:0003723	RNA binding 	IPR004088	Domain K Homology domain, type 1	PF00013	KH domain
OG0003142	23	23	None	None	None	None	None	None
OG0003143	23	23	None	None	IPR000727	Domain Target SNARE coiled-coil homology domain	PF05739	SNARE domain
OG0003144	23	23	GO:0003873;GO:0005524;GO:0006000	6-phosphofructo-2-kinase activity ;ATP binding ;fructose metabolic process 	IPR013079;IPR013078	Domain 6-phosphofructo-2-kinase;Family Histidine phosphatase superfamily, clade-1	PF01591;PF00300	6-phosphofructo-2-kinase;Histidine phosphatase superfamily (branch 1)
OG0003145	23	23	None	None	IPR008547	Family Protein of unknown function DUF829, TMEM53	PF05705	Eukaryotic protein of unknown function (DUF829)
OG0003146	23	23	None	None	IPR006214	Family Bax inhibitor 1-related	PF01027	Inhibitor of apoptosis-promoting Bax1
OG0003147	23	23	GO:0008113	peptide-methionine (S)-S-oxide reductase activity 	IPR002569	Domain Peptide methionine sulphoxide reductase MsrA domain	PF01625	Peptide methionine sulfoxide reductase
OG0003148	23	23	GO:0005515	protein binding 	IPR001680	Repeat WD40 repeat	PF00400	WD domain, G-beta repeat
OG0003149	23	23	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0003150	23	23	GO:0005515	protein binding 	IPR019134;IPR018816	Domain Splicing factor Cactin, C-terminal;Domain Splicing factor cactin, central domain	PF09732;PF10312	Cactus-binding C-terminus of cactin protein;Conserved mid region of cactin
OG0003151	23	23	GO:0016491	oxidoreductase activity 	IPR005025	Domain NADPH-dependent FMN reductase-like domain	PF03358	NADPH-dependent FMN reductase
OG0003152	23	23	GO:0000981;GO:0003677;GO:0006351;GO:0006355;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific ;DNA binding ;DNA-templated transcription ;regulation of DNA-templated transcription ;zinc ion binding 	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0003153	23	23	GO:0016020	membrane 	IPR027815;IPR032880;IPR003864;IPR022257	Domain CSC1/OSCA1-like, cytosolic domain;Domain CSC1/OSCA1-like, N-terminal transmembrane domain;Domain CSC1/OSCA1-like, 7TM region;Domain 10TM putative phosphate transporter, extracellular tail	PF14703;PF13967;PF02714;PF12621	Cytosolic domain of 10TM putative phosphate transporter;Late exocytosis, associated with Golgi transport ;Calcium-dependent channel, 7TM region, putative phosphate;Extracellular tail, of 10TM putative phosphate transporter
OG0003154	23	23	None	None	None	None	None	None
OG0003155	23	23	GO:0004672;GO:0005524;GO:0006468	protein kinase activity ;ATP binding ;protein phosphorylation 	IPR000719	Domain Protein kinase domain	PF00069	Protein kinase domain
OG0003156	23	23	GO:0016491	oxidoreductase activity 	IPR013112;IPR013130;IPR013121	Domain FAD-binding 8;Domain Ferric reductase transmembrane component-like domain;Domain Ferric reductase, NAD binding domain	PF08022;PF01794;PF08030	FAD-binding domain;Ferric reductase like transmembrane component;Ferric reductase NAD binding domain
OG0003157	23	23	GO:0006886;GO:0031267	intracellular protein transport ;small GTPase binding 	IPR001494	Domain Importin-beta, N-terminal domain	PF13513;PF03810	HEAT-like repeat;Importin-beta N-terminal domain
OG0003158	23	23	None	None	IPR023631	Domain Amidase signature domain	PF01425	Amidase
OG0003159	23	23	None	None	IPR006571;IPR013902	Domain TLDc domain;Domain MUG2-like, C-terminal domain	PF07534;PF08593	TLD;MUG2-like C-terminal domain
OG0003160	23	23	None	None	IPR007667	Domain Hypoxia induced protein, domain	PF04588	Hypoxia induced protein conserved region
OG0003161	23	23	GO:0005515	protein binding 	IPR001680	Repeat WD40 repeat	PF00400	WD domain, G-beta repeat
OG0003162	23	23	GO:0016192	vesicle-mediated transport 	IPR003377	Family Cornichon	PF03311	Cornichon protein
OG0003163	23	23	GO:0071949	FAD binding 	IPR002938	Domain FAD-binding domain	PF01494	FAD binding domain
OG0003164	23	23	None	None	IPR019787	Domain Zinc finger, PHD-finger	PF00628	PHD-finger
OG0003165	23	23	None	None	IPR003782	Family Copper chaperone SCO1/SenC	PF02630	SCO1/SenC
OG0003166	23	23	None	None	None	None	None	None
OG0003167	23	23	GO:0015078;GO:0033177;GO:1902600	proton transmembrane transporter activity ;proton-transporting two-sector ATPase complex, proton-transporting domain ;proton transmembrane transport 	IPR002379	Domain V-ATPase proteolipid subunit C-like domain	PF00137	ATP synthase subunit C
OG0003168	23	23	GO:0005085;GO:0035556	guanyl-nucleotide exchange factor activity ;intracellular signal transduction 	IPR000219;IPR000591;IPR041675;IPR001180	Domain Dbl homology (DH) domain;Domain DEP domain;Domain Pleckstrin homology domain 5;Domain Citron homology (CNH) domain	PF00621;PF00610;PF15405;PF00780	RhoGEF domain;Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP);Pleckstrin homology domain;CNH domain
OG0003169	23	23	None	None	None	None	None	None
OG0003170	23	23	None	None	None	None	None	None
OG0003171	23	23	None	None	IPR000073;IPR022742	Domain Alpha/beta hydrolase fold-1;Domain Serine aminopeptidase, S33	PF12697;PF12146	Alpha/beta hydrolase family;Serine aminopeptidase, S33
OG0003172	23	23	GO:0004379	glycylpeptide N-tetradecanoyltransferase activity 	IPR022677;IPR022676	Domain Glycylpeptide N-tetradecanoyltransferase, C-terminal;Domain Glycylpeptide N-tetradecanoyltransferase, N-terminal	PF02799;PF01233	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain;Myristoyl-CoA:protein N-myristoyltransferase, N-terminal domain
OG0003173	23	23	None	None	IPR000073	Domain Alpha/beta hydrolase fold-1	PF12697	Alpha/beta hydrolase family
OG0003174	23	23	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups 	IPR000182	Domain GNAT domain	PF00583	Acetyltransferase (GNAT) family
OG0003175	23	23	None	None	None	None	None	None
OG0003176	23	23	None	None	None	None	None	None
OG0003177	23	23	None	None	IPR007577	Conserved_site Glycosyltransferase, DXD sugar-binding motif	PF04488	Glycosyltransferase sugar-binding region containing DXD motif   
OG0003178	23	22	GO:0016491	oxidoreductase activity 	IPR003819	Domain TauD/TfdA-like domain	PF02668	Taurine catabolism dioxygenase TauD, TfdA family
OG0003179	23	23	None	None	IPR009836	Family Glycine-rich domain-containing protein-like	PF07173	Glycine-rich domain-containing protein-like 
OG0003180	23	18	GO:0016491	oxidoreductase activity 	IPR015590	Domain Aldehyde dehydrogenase domain	PF00171	Aldehyde dehydrogenase family
OG0003181	23	23	GO:0016746	acyltransferase activity 	IPR002123;IPR032098	Domain Phospholipid/glycerol acyltransferase;Domain Acyltransferase, C-terminal domain	PF01553;PF16076	Acyltransferase;Acyltransferase C-terminus
OG0003182	23	23	None	None	IPR000717	Domain Proteasome component (PCI) domain	PF01399	PCI domain
OG0003183	23	23	GO:0004497;GO:0005506;GO:0016705;GO:0020037	monooxygenase activity ;iron ion binding ;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen ;heme binding 	IPR001128	Family Cytochrome P450	PF00067	Cytochrome P450
OG0003184	23	22	GO:0005524;GO:0016020;GO:0042626;GO:0055085;GO:0140359	ATP binding ;membrane ;ATPase-coupled transmembrane transporter activity ;transmembrane transport ;ABC-type transporter activity 	IPR003439;IPR013525;IPR010929;IPR043926	Domain ABC transporter-like, ATP-binding domain;Domain ABC-2 type transporter, transmembrane domain;Domain CDR ABC transporter;Domain ABC transporter family G domain	PF00005;PF01061;PF06422;PF19055	ABC transporter;ABC-2 type transporter;CDR ABC transporter;ABC-2 type transporter
OG0003185	23	23	GO:0005507;GO:0008131;GO:0009308;GO:0048038	copper ion binding ;primary methylamine oxidase activity ;amine metabolic process ;quinone binding 	IPR015798;IPR015800;IPR015802	Domain Copper amine oxidase, catalytic domain;Domain Copper amine oxidase, N2-terminal;Domain Copper amine oxidase, N3-terminal	PF01179;PF02727;PF02728	Copper amine oxidase, enzyme domain;Copper amine oxidase, N2 domain;Copper amine oxidase, N3 domain
OG0003186	23	23	GO:0016020;GO:0022857;GO:0055085	membrane ;transmembrane transporter activity ;transmembrane transport 	IPR002293	Family Amino acid/polyamine transporter I	PF13520	Amino acid permease
OG0003187	23	23	None	None	IPR006461	Family PLAC8 motif-containing protein	PF04749	PLAC8 family
OG0003188	23	23	GO:0005515	protein binding 	IPR001680	Repeat WD40 repeat	PF00400	WD domain, G-beta repeat
OG0003189	23	23	None	None	IPR007300	Family CidB/LrgB family	PF04172	LrgB-like family 
OG0003190	23	23	GO:0003755;GO:0005515	peptidyl-prolyl cis-trans isomerase activity ;protein binding 	IPR001202;IPR000297	Domain WW domain;Domain Peptidyl-prolyl cis-trans isomerase, PpiC-type	PF00397;PF00639	WW domain;PPIC-type PPIASE domain
OG0003191	23	23	GO:0006351	DNA-templated transcription 	IPR001529	Domain DNA-directed RNA polymerase, M/15kDa subunit	PF02150	RNA polymerases M/15 Kd subunit
OG0003192	23	23	GO:0003735;GO:0005840;GO:0006412	structural constituent of ribosome ;ribosome ;translation 	IPR000218	Family Large ribosomal subunit protein uL14	PF00238	Ribosomal protein L14p/L23e
OG0003193	23	23	GO:0005515	protein binding 	IPR001214	Domain SET domain	PF00856	SET domain
OG0003194	23	23	None	None	IPR005493	Family Ribonuclease E inhibitor RraA/RraA-like protein	PF03737	Aldolase/RraA
OG0003195	23	23	None	None	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal	PF08240;PF00107	Alcohol dehydrogenase GroES-like domain;Zinc-binding dehydrogenase
OG0003196	23	23	None	None	None	None	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0003197	23	23	None	None	IPR022309	Family Ribosomal protein eS8/ribosomal biogenesis NSA2	PF01201	Ribosomal protein S8e
OG0003198	23	23	GO:0003779	actin binding 	IPR002108	Domain Actin-depolymerising factor homology domain	PF00241	Cofilin/tropomyosin-type actin-binding protein
OG0003199	23	23	None	None	IPR018108	Repeat Mitochondrial substrate/solute carrier	PF00153	Mitochondrial carrier protein
OG0003200	23	23	GO:0005515	protein binding 	IPR001680;IPR001810	Repeat WD40 repeat;Domain F-box domain	PF00400;PF12937	WD domain, G-beta repeat;F-box-like
OG0003201	23	23	GO:0008531;GO:0009231	riboflavin kinase activity ;riboflavin biosynthetic process 	IPR015865	Domain Riboflavin kinase domain, bacterial/eukaryotic	PF01687	Riboflavin kinase
OG0003202	23	23	GO:0003989;GO:0005524;GO:0006633	acetyl-CoA carboxylase activity ;ATP binding ;fatty acid biosynthetic process 	IPR005479;IPR034733;IPR005482;IPR013537;IPR005481;IPR000089	Domain Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain;Domain Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta;Domain Biotin carboxylase, C-terminal;Domain Acetyl-CoA carboxylase, central domain;Domain Biotin carboxylase-like, N-terminal domain;Domain Biotin/lipoyl attachment	PF02786;PF01039;PF02785;PF08326;PF00289;PF00364	Carbamoyl-phosphate synthase L chain, ATP binding domain;Carboxyl transferase domain;Biotin carboxylase C-terminal domain;Acetyl-CoA carboxylase, central region;Biotin carboxylase, N-terminal domain;Biotin-requiring enzyme
