#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0002543	23	23	PF04561;PF04560;PF04565;PF04567;PF04566;PF00562;PF04563	RNA polymerase Rpb2, domain 2;RNA polymerase Rpb2, domain 7;RNA polymerase Rpb2, domain 3;RNA polymerase Rpb2, domain 5;RNA polymerase Rpb2, domain 4;RNA polymerase Rpb2, domain 6;RNA polymerase beta subunit
OG0002544	23	23	PF08423	Rad51
OG0002545	23	23	PF00083	Sugar (and other) transporter
OG0002546	23	23	PF02518;PF10436	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase
OG0002547	23	23	PF00282	Pyridoxal-dependent decarboxylase conserved domain
OG0002548	23	23	PF05637	galactosyl transferase GMA12/MNN10 family
OG0002549	23	23	PF12906	RING-variant domain
OG0002550	23	23	PF00227;PF10584	Proteasome subunit;Proteasome subunit A N-terminal signature
OG0002551	23	23	PF04715;PF00425	Anthranilate synthase component I, N terminal region;chorismate binding enzyme
OG0002552	23	23	PF11790	Glycosyl hydrolase catalytic core
OG0002553	23	22	None	None
OG0002554	23	23	PF01408	Oxidoreductase family, NAD-binding Rossmann fold
OG0002555	23	23	None	None
OG0002556	23	23	PF01253	Translation initiation factor SUI1
OG0002557	23	23	PF10444	Nbl1 / Borealin N terminal
OG0002558	23	23	PF13519	von Willebrand factor type A domain
OG0002559	23	23	PF03874	RNA polymerase Rpb4
OG0002560	23	23	PF08144	CPL (NUC119) domain
OG0002561	23	23	PF05773;PF16543	RWD domain;DRG Family Regulatory Proteins, Tma46
OG0002562	23	23	None	None
OG0002563	23	23	PF06011;PF14558	Transient receptor potential (TRP) ion channel;ML-like domain
OG0002564	23	23	None	None
OG0002565	23	23	PF00651	BTB/POZ domain
OG0002566	23	23	PF08241	Methyltransferase domain
OG0002567	23	23	PF04146	YT521-B-like domain
OG0002568	23	23	PF00227	Proteasome subunit
OG0002569	23	23	PF00613;PF00454;PF19274	Phosphoinositide 3-kinase family, accessory domain (PIK domain);Phosphatidylinositol 3- and 4-kinase;PI4-kinase N-terminal region
OG0002570	23	23	PF08528	Whi5 like
OG0002571	23	23	PF12776	Myb/SANT-like DNA-binding domain
OG0002572	23	23	PF17304	Family of unknown function (DUF5353)
OG0002573	23	23	None	None
OG0002574	23	23	PF04263;PF04265	Thiamin pyrophosphokinase, catalytic domain;Thiamin pyrophosphokinase, vitamin B1 binding domain
OG0002575	23	23	PF12352	Snare region anchored in the vesicle membrane C-terminus
OG0002576	23	23	PF05182	Fip1 motif
OG0002577	23	23	PF13634	Nucleoporin FG repeat region
OG0002578	23	23	PF11705	DNA-directed RNA polymerase III subunit Rpc31
OG0002579	23	23	None	None
OG0002580	23	23	PF01369;PF09324;PF12783;PF20252;PF16213	Sec7 domain;Mon2/Sec7/BIG1-like, HDS;Mon2/Sec7/BIG1-like, HUS domain;BIG2 C-terminal domain;Mon2/Sec7/BIG1-like, dimerisation and cyclophilin-binding domain
OG0002581	23	23	PF00198;PF02817;PF00364	2-oxoacid dehydrogenases acyltransferase (catalytic domain);e3 binding domain;Biotin-requiring enzyme
OG0002582	23	23	PF04082	Fungal specific transcription factor domain 
OG0002583	23	23	PF13598;PF13600	Domain of unknown function (DUF4139);N-terminal domain of unknown function (DUF4140)
OG0002584	23	23	PF13520	Amino acid permease
OG0002585	23	23	None	None
OG0002586	23	23	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0002587	23	23	PF08016	Polycystin cation channel
OG0002588	23	23	PF04142	Nucleotide-sugar transporter
OG0002589	23	23	PF02585	GlcNAc-PI de-N-acetylase
OG0002590	23	23	PF04488	Glycosyltransferase sugar-binding region containing DXD motif   
OG0002591	23	23	None	None
OG0002592	23	23	PF07690	Major Facilitator Superfamily
OG0002593	23	23	PF02225;PF04389	PA domain;Peptidase family M28
OG0002594	23	23	PF01237	Oxysterol-binding protein 
OG0002595	23	20	PF01425;PF00857	Amidase;Isochorismatase family
OG0002596	23	23	PF00155	Aminotransferase class I and II
OG0002597	23	23	PF08595	RXT2-like, N-terminal
OG0002598	23	23	PF07919;PF11817	Gryzun, putative trafficking through Golgi;Foie gras liver health family 1
OG0002599	23	23	PF12697	Alpha/beta hydrolase family
OG0002600	23	23	PF16770;PF12738	Regulator of Ty1 transposition protein 107 BRCT domain;twin BRCT domain
OG0002601	23	23	PF05871	ESCRT-II complex subunit
OG0002602	23	23	PF00329	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
OG0002603	23	23	PF00076;PF14570	RNA recognition motif;RING/Ubox like zinc-binding domain
OG0002604	23	23	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0002605	23	23	PF00487	Fatty acid desaturase
OG0002606	23	23	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0002607	23	23	PF00137	ATP synthase subunit C
OG0002608	23	23	PF05024	N-acetylglucosaminyl transferase component (Gpi1)
OG0002609	23	23	PF08375;PF01399	Proteasome regulatory subunit C-terminal;PCI domain
OG0002610	23	23	PF03847	Transcription initiation factor TFIID subunit A
OG0002611	23	23	PF00071	Ras family
OG0002612	23	23	PF01725	Ham1 family
OG0002613	23	23	PF13238	AAA domain
OG0002614	23	23	PF00612;PF01843;PF00063	IQ calmodulin-binding motif;DIL domain;Myosin head (motor domain)
OG0002615	23	23	PF00956	Nucleosome assembly protein (NAP)
OG0002616	23	23	PF00122;PF12409	E1-E2 ATPase;P5-type ATPase cation transporter
OG0002617	23	23	PF00069	Protein kinase domain
OG0002618	23	23	PF16561;PF04739	Glycogen recognition site of AMP-activated protein kinase;5'-AMP-activated protein kinase beta subunit, interaction domain
OG0002619	23	23	PF00814	tRNA N6-adenosine threonylcarbamoyltransferase
OG0002620	23	23	PF10513	Enhancer of polycomb-like
OG0002621	23	23	PF13499	EF-hand domain pair
OG0002622	23	23	PF00380	Ribosomal protein S9/S16
OG0002623	23	23	PF00647;PF00043;PF02798	Elongation factor 1 gamma, conserved domain;Glutathione S-transferase, C-terminal domain;Glutathione S-transferase, N-terminal domain
OG0002624	23	23	PF03031	NLI interacting factor-like phosphatase
OG0002625	23	23	PF06102	rRNA biogenesis protein RRP36
OG0002626	23	23	PF03109	ABC1 atypical kinase-like domain
OG0002627	23	23	None	None
OG0002628	23	23	PF06093	Spt4/RpoE2 zinc finger
OG0002629	23	23	PF10357	Domain of Kin17 curved DNA-binding protein
OG0002630	23	23	PF02883;PF01602	Adaptin C-terminal domain;Adaptin N terminal region
OG0002631	23	23	PF11937	Protein of unknown function (DUF3455)
OG0002632	23	23	PF08172	CASP C terminal
OG0002633	23	23	PF10367	Vacuolar sorting protein 39 domain 2
OG0002634	23	23	PF01532	Glycosyl hydrolase family 47
OG0002635	23	23	PF13499	EF-hand domain pair
OG0002636	23	23	PF05739	SNARE domain
OG0002637	23	23	None	None
OG0002638	23	23	PF02238	Cytochrome c oxidase subunit VII
OG0002639	23	23	PF01086	Clathrin light chain
OG0002640	23	23	PF04818	CID domain
OG0002641	23	23	PF00005;PF00664	ABC transporter;ABC transporter transmembrane region
OG0002642	23	23	PF02002	TFIIE alpha subunit
OG0002643	23	23	PF16335;PF17168;PF08760	Glutaminase A six helical-hairpin domain ;Domain of unknown function (DUF5127);N/A
OG0002644	23	23	PF00583	Acetyltransferase (GNAT) family
OG0002645	23	23	None	None
OG0002646	23	23	PF01369;PF00169	Sec7 domain;PH domain
OG0002647	23	23	PF00400;PF12894	WD domain, G-beta repeat;Anaphase-promoting complex subunit 4 WD40 domain
OG0002648	23	23	PF10998	Protein of unknown function (DUF2838)
OG0002649	23	23	PF02463;PF06470	RecF/RecN/SMC N terminal domain;SMC proteins Flexible Hinge Domain
OG0002650	23	23	PF08492;PF17004	SRP72 RNA-binding domain;Putative TPR-like repeat
OG0002651	23	16	PF07519	Tannase and feruloyl esterase
OG0002652	23	23	PF07081	Protein of unknown function (DUF1349)
OG0002653	23	23	PF04142	Nucleotide-sugar transporter
OG0002654	23	23	None	None
OG0002655	23	23	None	None
OG0002656	23	23	PF04193	PQ loop repeat 
OG0002657	23	23	None	None
OG0002658	23	23	PF00722	Glycosyl hydrolases family 16
OG0002659	23	23	PF12331	Rad26-like, helical repeats
OG0002660	23	23	PF01148	Cytidylyltransferase family
OG0002661	23	23	PF01423	LSM domain 
OG0002662	23	23	PF03171;PF14226	2OG-Fe(II) oxygenase superfamily;non-haem dioxygenase in morphine synthesis N-terminal
OG0002663	23	20	None	None
OG0002664	23	23	PF00293	NUDIX domain
OG0002665	23	23	None	None
OG0002666	23	23	PF03635	Vacuolar protein sorting-associated protein 35 
OG0002667	23	23	PF02225;PF04389;PF04253	PA domain;Peptidase family M28;Transferrin receptor-like dimerisation domain
OG0002668	23	23	PF00179	Ubiquitin-conjugating enzyme
OG0002669	23	23	PF00083	Sugar (and other) transporter
OG0002670	23	23	None	None
OG0002671	23	23	PF00248	Aldo/keto reductase family
OG0002672	23	23	PF00022	Actin
OG0002673	23	23	None	None
OG0002674	23	23	PF16899	Cyclin C-terminal domain
OG0002675	23	23	PF07690	Major Facilitator Superfamily
OG0002676	23	23	None	None
OG0002677	23	23	PF02940	mRNA capping enzyme, beta chain
OG0002678	23	23	PF14497	Glutathione S-transferase, C-terminal domain
OG0002679	23	23	PF00173	Cytochrome b5-like Heme/Steroid binding domain
OG0002680	23	23	None	None
OG0002681	23	23	PF14308;PF00226	X-domain of DnaJ-containing;DnaJ domain
OG0002682	23	23	PF04321	RmlD substrate binding domain
OG0002683	23	23	None	None
OG0002684	23	23	PF05007	Mannosyltransferase (PIG-M)
OG0002685	23	23	PF01997	Translin family
OG0002686	23	23	PF00005;PF00664	ABC transporter;ABC transporter transmembrane region
OG0002687	23	23	PF04669	PBDC1 protein
OG0002688	23	23	None	None
OG0002689	23	23	None	None
OG0002690	23	23	PF01734;PF11815	Patatin-like phospholipase;Domain of unknown function (DUF3336)
OG0002691	23	23	PF13415	Galactose oxidase, central domain
OG0002692	23	23	PF10417;PF00578	C-terminal domain of 1-Cys peroxiredoxin;AhpC/TSA family
OG0002693	23	23	PF10510	Phosphatidylinositol-glycan biosynthesis class S protein
OG0002694	23	23	PF04116	Fatty acid hydroxylase
OG0002695	23	23	PF03061	Thioesterase superfamily
OG0002696	23	23	PF00173	Cytochrome b5-like Heme/Steroid binding domain
OG0002697	23	23	PF00266	Aminotransferase class-V
OG0002698	23	23	None	None
OG0002699	23	23	PF16979;PF16978	SAPK-interacting protein 1 (Sin1), Pleckstrin-homology;SAPK-interacting protein 1 (Sin1), middle CRIM domain
OG0002700	23	23	PF10253	Mitotic checkpoint regulator, MAD2B-interacting
OG0002701	23	23	PF08146;PF12397	BP28CT (NUC211) domain;U3 small nucleolar RNA-associated protein 10 
OG0002702	23	23	PF03914;PF07540	CBF/Mak21 family;Nucleolar complex-associated protein
OG0002703	23	23	PF02200	STE like transcription factor
OG0002704	23	23	None	None
OG0002705	23	23	PF00977	Histidine biosynthesis protein
OG0002706	23	23	PF00169;PF08174	PH domain;Cell division protein anillin
OG0002707	23	23	PF00271;PF00270	Helicase conserved C-terminal domain;DEAD/DEAH box helicase
OG0002708	23	23	PF00098	Zinc knuckle
OG0002709	23	23	PF10276	Zinc-finger domain
OG0002710	23	23	PF04176	TIP41-like family 
OG0002711	23	23	PF00069	Protein kinase domain
OG0002712	23	23	PF09768	Peptidase M76 family
OG0002713	23	23	PF01472;PF00696	PUA domain;Amino acid kinase family
OG0002714	23	23	PF01399	PCI domain
OG0002715	23	23	PF10262	Rdx family
OG0002716	23	23	PF00149;PF16891	Calcineurin-like phosphoesterase;Serine-threonine protein phosphatase N-terminal domain
OG0002717	23	23	None	None
OG0002718	23	23	None	None
OG0002719	23	23	PF01182	Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase
OG0002720	23	23	PF13242;PF13344	HAD-hyrolase-like;Haloacid dehalogenase-like hydrolase
OG0002721	23	23	PF00096	Zinc finger, C2H2 type
OG0002722	23	23	PF10330	Putative Sin3 binding protein
OG0002723	23	23	PF06966	Protein of unknown function (DUF1295)
OG0002724	23	23	None	None
OG0002725	23	23	PF03731;PF08785;PF02735	Ku70/Ku80 N-terminal alpha/beta domain;Ku C terminal domain like;Ku70/Ku80 beta-barrel domain
OG0002726	23	23	None	None
OG0002727	23	23	PF01246	Ribosomal protein L24e
OG0002728	23	23	None	None
OG0002729	23	23	None	None
OG0002730	23	23	None	None
OG0002731	23	23	None	None
OG0002732	23	23	PF07297	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
OG0002733	23	23	PF02847	MA3 domain
OG0002734	23	23	PF01207	Dihydrouridine synthase (Dus)
OG0002735	23	23	None	None
OG0002736	23	23	PF00397	WW domain
OG0002737	23	23	PF08167	rRNA processing/ribosome biogenesis
OG0002738	23	23	None	None
OG0002739	23	23	PF03169	OPT oligopeptide transporter protein
OG0002740	23	23	PF02801;PF00109	Beta-ketoacyl synthase, C-terminal domain;Beta-ketoacyl synthase, N-terminal domain
OG0002741	23	23	PF03981	Ubiquinol-cytochrome C chaperone 
OG0002742	23	23	None	None
OG0002743	23	23	None	None
OG0002744	23	23	PF18922	Protein of unknown function (DUF5672)
OG0002745	23	23	PF18922	Protein of unknown function (DUF5672)
OG0002746	23	23	None	None
OG0002747	23	23	None	None
OG0002748	23	23	None	None
OG0002749	23	23	PF01169	Uncharacterized protein family UPF0016
OG0002750	23	23	PF00735	Septin
OG0002751	23	23	PF03630	Fumble 
OG0002752	23	23	None	None
OG0002753	23	23	PF11416;PF05739	Syntaxin-5 N-terminal, Sly1p-binding domain;SNARE domain
OG0002754	23	23	PF01764	Lipase (class 3)
OG0002755	23	23	PF00583	Acetyltransferase (GNAT) family
OG0002756	23	23	PF06500	Esterase FrsA-like
OG0002757	23	23	PF05891	AdoMet dependent proline di-methyltransferase
OG0002758	23	23	PF12298	Eukaryotic mitochondrial regulator protein 
OG0002759	23	23	PF07757	Predicted AdoMet-dependent methyltransferase
OG0002760	23	23	PF00069	Protein kinase domain
OG0002761	23	23	PF08711	TFIIS helical bundle-like domain
OG0002762	23	23	PF10104	Di-sulfide bridge nucleocytoplasmic transport domain
OG0002763	23	23	PF04082	Fungal specific transcription factor domain 
OG0002764	23	23	None	None
OG0002765	23	23	PF00072	Response regulator receiver domain
OG0002766	23	23	PF01738	Dienelactone hydrolase family
OG0002767	23	23	PF00107	Zinc-binding dehydrogenase
OG0002768	23	23	PF00179	Ubiquitin-conjugating enzyme
OG0002769	23	23	PF00400	WD domain, G-beta repeat
OG0002770	23	23	PF08155;PF17835;PF06858	NOGCT (NUC087) domain;NOG1 N-terminal helical domain;Nucleolar GTP-binding protein 1 (NOG1)
OG0002771	23	23	PF03663	Glycosyl hydrolase family 76 
OG0002772	23	23	PF08547	Complex I intermediate-associated protein 30 (CIA30)
OG0002773	23	23	PF14611	SLS1 protein first KH domain
OG0002774	23	23	PF03143;PF03144;PF00009	Elongation factor Tu C-terminal domain;Elongation factor Tu domain 2;Elongation factor Tu GTP binding domain
OG0002775	23	23	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0002776	23	23	PF00365	Phosphofructokinase
OG0002777	23	23	PF10156	Subunit 17 of Mediator complex
OG0002778	23	23	None	None
OG0002779	23	23	PF00069;PF00433	Protein kinase domain;Protein kinase C terminal domain
OG0002780	23	23	PF06432	Phosphatidylinositol N-acetylglucosaminyltransferase
OG0002781	23	23	PF08550;PF00320	Fungal protein of unknown function (DUF1752);GATA zinc finger
OG0002782	23	23	PF00494	Squalene/phytoene synthase
OG0002783	23	23	PF08241	Methyltransferase domain
OG0002784	23	23	PF13489	Methyltransferase domain
OG0002785	23	23	PF10645	Carbohydrate binding
OG0002786	23	23	PF00009	Elongation factor Tu GTP binding domain
OG0002787	23	23	PF13002	Arrestin_N terminal like
OG0002788	23	23	None	None
OG0002789	23	23	PF02585	GlcNAc-PI de-N-acetylase
OG0002790	23	23	PF01423	LSM domain 
OG0002791	23	23	PF00006;PF02874;PF16886	ATP synthase alpha/beta family, nucleotide-binding domain;ATP synthase alpha/beta family, beta-barrel domain;ATPsynthase alpha/beta subunit N-term extension
OG0002792	23	23	PF13257	Domain of unknown function (DUF4048)
OG0002793	23	23	PF03517	Regulator of volume decrease after cellular swelling
OG0002794	23	23	PF01222	Ergosterol biosynthesis ERG4/ERG24 family
OG0002795	23	23	PF00137	ATP synthase subunit C
OG0002796	23	23	PF12456;PF02383	Inositol phosphatase ;SacI homology domain
OG0002797	23	23	PF11312	Putative SAM-dependent methyltransferase
OG0002798	23	23	PF17233	Family of unknown function (DUF5308)
OG0002799	23	23	None	None
OG0002800	23	23	None	None
OG0002801	23	23	PF00107;PF08240	Zinc-binding dehydrogenase;Alcohol dehydrogenase GroES-like domain
OG0002802	23	23	PF00633;PF00730	Helix-hairpin-helix motif;HhH-GPD superfamily base excision DNA repair protein
OG0002803	23	23	PF05057	Putative serine esterase (DUF676)
OG0002804	23	23	None	None
OG0002805	23	23	PF01145	SPFH domain / Band 7 family
OG0002806	23	23	PF02939	UcrQ family
OG0002807	23	23	PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
OG0002808	23	23	PF08570	Protein of unknown function (DUF1761)
OG0002809	23	23	PF03031	NLI interacting factor-like phosphatase
OG0002810	23	23	PF00635	MSP (Major sperm protein) domain
OG0002811	23	23	PF00789	UBX domain
OG0002812	23	23	PF00428	60s Acidic ribosomal protein
OG0002813	23	23	PF10303	Protein of unknown function (DUF2408)
OG0002814	23	23	PF03795	YCII-related domain
OG0002815	23	23	PF02271	Ubiquinol-cytochrome C reductase complex 14kD subunit
OG0002816	23	23	PF03452	Anp1
OG0002817	23	23	PF00730	HhH-GPD superfamily base excision DNA repair protein
OG0002818	23	23	PF12454	GPI-anchored cell wall organization protein
OG0002819	23	23	PF01585	G-patch domain
OG0002820	23	23	PF00300;PF01591	Histidine phosphatase superfamily (branch 1);6-phosphofructo-2-kinase
OG0002821	23	23	PF01459	Eukaryotic porin
OG0002822	23	23	PF13423	Ubiquitin carboxyl-terminal hydrolase
OG0002823	23	23	PF12756;PF12171	C2H2 type zinc-finger (2 copies);Zinc-finger double-stranded RNA-binding
OG0002824	23	23	PF00632;PF16558	HECT-domain (ubiquitin-transferase);Amino-terminal Zinc-binding domain of ubiquitin ligase E3A
OG0002825	23	23	PF00118	TCP-1/cpn60 chaperonin family
OG0002826	23	23	PF06333;PF11597	Mediator complex subunit 13 C-terminal domain;Mediator complex subunit 13 N-terminal
OG0002827	23	23	PF01048	Phosphorylase superfamily
OG0002828	23	23	PF09759	Spinocerebellar ataxia type 10 protein domain
OG0002829	23	23	PF00013	KH domain
OG0002830	23	23	PF00069;PF00786	Protein kinase domain;P21-Rho-binding domain
OG0002831	23	23	PF01388	ARID/BRIGHT DNA binding domain
OG0002832	23	23	PF04366;PF00018	Las17-binding protein actin regulator;SH3 domain
OG0002833	23	23	None	None
OG0002834	23	23	PF01412	Putative GTPase activating protein for Arf
OG0002835	23	23	PF01641	SelR domain
OG0002836	23	23	PF00009;PF08938	Elongation factor Tu GTP binding domain;HBS1 N-terminus
OG0002837	23	23	PF08159	NUC153 domain
OG0002838	23	23	PF00155	Aminotransferase class I and II
OG0002839	23	23	PF01399;PF10602	PCI domain;26S proteasome subunit RPN7
OG0002840	23	23	PF03291	mRNA (guanine-N(7))-methyltransferase domain
OG0002841	23	23	None	None
OG0002842	23	23	PF01149;PF06831	Formamidopyrimidine-DNA glycosylase N-terminal domain;Formamidopyrimidine-DNA glycosylase H2TH domain
OG0002843	23	23	None	None
OG0002844	23	23	PF13426	PAS domain
OG0002845	23	23	PF11789	Zinc-finger of the MIZ type in Nse subunit
OG0002846	23	23	PF02752;PF00339	Arrestin (or S-antigen), C-terminal domain;Arrestin (or S-antigen), N-terminal domain
OG0002847	23	23	PF20399;PF20400	PH domain;BAR-like domain
OG0002848	23	23	None	None
OG0002849	23	23	PF00926	3,4-dihydroxy-2-butanone 4-phosphate synthase
OG0002850	23	23	PF10273	Pre-rRNA-processing protein TSR2
OG0002851	23	23	PF03909	BSD domain  
OG0002852	23	23	PF08601;PF00170	Transcription factor PAP1;bZIP transcription factor
OG0002853	23	23	PF00069	Protein kinase domain
OG0002854	23	23	PF13639	Ring finger domain
OG0002855	23	23	PF13460	NAD(P)H-binding 
OG0002856	23	23	PF04083	Partial alpha/beta-hydrolase lipase region
