FamilyID	TaxonID	Count	Change	Pvalue	GO_domain_ids	GO_domain_description	IPR_domain_ids	IPR_domain_description	Pfam_domain_ids	Pfam_domain_description
OG0010583	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0016829	lyase activity 	IPR002220	Family DapA-like	PF00701	Dihydrodipicolinate synthetase family
OG0010822	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	PF12874	Zinc-finger of C2H2 type
OG0010823	Sporothrix_globosa_CBS120340	0	-1	0.0345896	GO:0005524;GO:0015986	ATP binding ;proton motive force-driven ATP synthesis 	IPR000194;IPR000793	Domain ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain;Domain ATP synthase, alpha subunit, C-terminal	PF00006;PF00306	ATP synthase alpha/beta family, nucleotide-binding domain;ATP synthase alpha/beta chain, C terminal domain
OG0010848	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010883	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010890	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0010905	Sporothrix_globosa_CBS120340	0	-1	0.0345896	None	None	None	None	None	None
OG0000007	Sporothrix_globosa_CBS120340	4	1	0.0350904	GO:0004553;GO:0005975	hydrolase activity, hydrolyzing O-glycosyl compounds ;carbohydrate metabolic process 	IPR041447;IPR006102;IPR041625	Domain Mannosidase Ig/CBM-like domain;Domain Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich;Domain Beta-mannosidase, Ig-fold domain	PF17786;PF00703;PF17753	Mannosidase Ig/CBM-like domain;Glycosyl hydrolases family 2;Ig-fold domain
OG0000041	Sporothrix_globosa_CBS120340	4	1	0.0350904	GO:0016787	hydrolase activity 	IPR000675	Family Cutinase/acetylxylan esterase	PF01083	Cutinase
OG0000061	Sporothrix_globosa_CBS120340	4	1	0.0350904	None	None	None	None	None	None
OG0000067	Sporothrix_globosa_CBS120340	4	1	0.0350904	GO:0005507;GO:0016491	copper ion binding ;oxidoreductase activity 	IPR011706;IPR011707;IPR001117	Domain Multicopper oxidase, C-terminal;Domain Multicopper oxidase-like, N-terminal;Domain Multicopper oxidase, second cupredoxin domain	PF07731;PF07732;PF00394	Multicopper oxidase;Multicopper oxidase;Multicopper oxidase
OG0000035	36	1	-1	0.0394856	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000043	36	1	-1	0.0394856	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR011701	Family Major facilitator superfamily	PF07690	Major Facilitator Superfamily
OG0000108	36	1	-1	0.0394856	None	None	IPR022085	Family Oxopyrrolidines biosynthesis cluster protein G	PF12311	Protein of unknown function (DUF3632)
OG0000144	36	1	-1	0.0394856	GO:0008289	lipid binding 	IPR000648	Family Oxysterol-binding protein	PF01237	Oxysterol-binding protein 
OG0000204	36	1	-1	0.0394856	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000302	36	1	-1	0.0394856	None	None	None	None	None	None
OG0008321	36	1	-1	0.0394856	None	None	None	None	None	None
OG0008485	36	1	-1	0.0394856	None	None	IPR002575	Domain Aminoglycoside phosphotransferase	PF01636	Phosphotransferase enzyme family
OG0000000	Sporothrix_globosa_CBS120340	14	2	0.0402876	None	None	IPR018535	Domain Domain of unknown function DUF1996	PF09362	Domain of unknown function (DUF1996)
OG0000001	Sporothrix_brasiliensis_5110	2	-1	0.0419139	GO:0022857;GO:0055085	transmembrane transporter activity ;transmembrane transport 	IPR010573	Family Major facilitator transporter Str1/Tri12-like	PF06609	Fungal trichothecene efflux pump (TRI12)
OG0000009	Sporothrix_schenckii_1099	2	-1	0.0419139	GO:0071949	FAD binding 	IPR002938;IPR003953	Domain FAD-binding domain;Domain FAD-dependent oxidoreductase 2, FAD binding domain	PF01494;PF00890	FAD binding domain;FAD binding domain
OG0000118	Sporothrix_schenckii_1099	2	-1	0.0419139	None	None	None	None	None	None
OG0000053	34	3	1	0.0456956	None	None	IPR003615	Domain HNH nuclease	PF13391	HNH endonuclease
OG0000061	34	3	1	0.0456956	None	None	None	None	None	None
OG0000064	34	3	1	0.0456956	None	None	None	None	None	None
OG0000067	34	3	1	0.0456956	GO:0005507;GO:0016491	copper ion binding ;oxidoreductase activity 	IPR011706;IPR011707;IPR001117	Domain Multicopper oxidase, C-terminal;Domain Multicopper oxidase-like, N-terminal;Domain Multicopper oxidase, second cupredoxin domain	PF07731;PF07732;PF00394	Multicopper oxidase;Multicopper oxidase;Multicopper oxidase
OG0000068	34	3	1	0.0456956	None	None	IPR033123	Domain Glycosyl hydrolases family 11 (GH11) domain	PF00457	Glycosyl hydrolases family 11
OG0000087	34	3	1	0.0456956	None	None	IPR046676	Family Protein of unknown function DUF6546	PF20183	Family of unknown function (DUF6546)
OG0000118	34	3	1	0.0456956	None	None	None	None	None	None
OG0000168	34	3	1	0.0456956	None	None	None	None	None	None
OG0000006	Sporothrix_globosa_CBS120340	5	1	0.0467095	None	None	IPR010839	Family Acyclic terpene utilisation	PF07287	Acyclic terpene utilisation family protein AtuA
